ID,Date,Element,Data_Value
MJM00013363,2007-01-28,TMIN,-64
RIE00100814,2005-01-19,TMIN,-10
RIE00100814,2009-11-06,TMAX,210
BKM00014654,2010-11-17,TMIN,85
RIE00100814,2005-01-19,TMAX,60
MJM00013459,2008-11-26,TMIN,12
MJM00013459,2006-06-29,TMAX,342
MJM00013363,2010-08-26,TMAX,311
MJM00013461,2006-05-11,TMIN,113
BKM00014654,2015-08-16,TMAX,228
BKM00014648,2006-09-15,TMAX,223
MJM00013459,2009-04-21,TMAX,130
MJM00013461,2012-03-21,TMAX,178
MJM00013363,2009-10-05,TMAX,215
MJM00013461,2014-03-20,TMAX,213
BKM00014654,2009-08-31,TMIN,147
BKM00014648,2010-05-17,TMIN,95
ALM00013615,2012-12-22,TMAX,120
MJM00013463,2008-04-23,TMIN,115
BKM00014648,2010-05-17,TMAX,154
BKM00014654,2015-08-16,TMIN,164
BKM00014654,2015-09-22,TMAX,268
MJM00013459,2008-03-31,TMIN,14
MJM00013463,2008-11-03,TMAX,250
BKM00014654,2008-06-14,TMIN,92
MJM00013459,2008-04-02,TMIN,35
MJM00013463,2014-06-24,TMAX,319
BKM00014654,2009-08-31,TMAX,224
BKM00014652,2012-04-21,TMAX,-14
MJM00013463,2008-06-13,TMAX,219
MJM00013363,2009-01-12,TMIN,-164
BKM00014657,2014-08-02,TMIN,213
BKM00014648,2010-03-22,TMIN,102
RIE00100814,2009-04-02,TMAX,210
ALM00013615,2014-12-13,TMAX,179
MJM00013463,2009-04-22,TMIN,138
BKM00014648,2005-11-15,TMAX,110
MK000013577,2011-01-10,TMAX,93
ALM00013615,2014-12-13,TMIN,3
MK000013577,2007-11-08,TMIN,-44
MJM00013459,2008-04-02,TMAX,157
BKM00014648,2005-11-15,TMIN,78
BKM00014648,2010-03-31,TMAX,211
BKM00014652,2014-09-27,TMIN,0
MK000013577,2011-09-21,TMAX,134
RIE00100814,2009-04-02,TMIN,71
MJM00013463,2007-08-15,TMIN,215
MJM00013463,2009-04-25,TMAX,224
MJM00013461,2007-03-21,TMAX,167
MJM00013363,2015-08-25,TMIN,124
BKM00014654,2013-09-04,TMAX,264
BKM00014652,2013-08-11,TMIN,49
BKM00014648,2015-09-12,TMIN,132
ALM00013615,2008-05-30,TMAX,322
MJM00013459,2008-01-03,TMIN,-108
MJM00013459,2007-07-22,TMIN,194
BKM00014648,2014-05-08,TMAX,218
BKM00014652,2010-10-22,TMIN,-41
BKM00014652,2005-10-27,TMAX,94
MJM00013463,2009-04-22,TMAX,212
BKM00014652,2010-10-22,TMAX,24
RIE00100814,2015-08-23,TMAX,257
BKM00014652,2005-09-29,TMIN,25
BKM00014648,2010-07-29,TMAX,328
RIE00100814,2014-10-23,TMIN,19
MJM00013459,2013-01-26,TMAX,23
BKM00014657,2013-11-23,TMAX,140
MJM00013363,2014-11-20,TMAX,67
BKM00014654,2010-11-04,TMIN,59
RIE00100814,2005-03-02,TMAX,-2
BKM00014657,2013-11-23,TMIN,99
BKM00014648,2010-03-31,TMIN,119
MJM00013363,2012-07-25,TMIN,138
MK000013577,2007-09-17,TMAX,223
RIE00100814,2005-03-02,TMIN,-100
BKM00014648,2005-08-13,TMAX,323
MJM00013461,2008-10-27,TMAX,214
BKM00014652,2015-03-10,TMIN,-76
BKM00014652,2013-11-22,TMIN,-33
MJM00013363,2014-08-03,TMAX,299
BKM00014648,2011-08-10,TMAX,248
BKM00014652,2005-09-29,TMAX,86
BKM00014652,2005-10-27,TMIN,56
BKM00014654,2011-10-12,TMIN,57
MJM00013363,2010-03-20,TMIN,-30
BKM00014654,2012-08-07,TMAX,371
MJM00013363,2006-08-26,TMAX,224
MJM00013459,2005-03-20,TMAX,131
MJM00013363,2006-08-26,TMIN,113
MJM00013463,2005-09-19,TMAX,252
MJM00013461,2015-02-07,TMIN,82
MK000013577,2013-05-30,TMAX,136
MJM00013363,2013-04-16,TMAX,165
RIE00100814,2013-01-11,TMAX,63
BKM00014652,2007-06-02,TMAX,90
BKM00014657,2009-04-17,TMIN,146
BKM00014652,2008-03-20,TMAX,-69
MK000013577,2011-12-01,TMIN,-5
MJM00013459,2013-07-18,TMIN,151
MJM00013363,2014-08-03,TMIN,135
BKM00014654,2012-08-07,TMIN,196
MJM00013363,2012-04-13,TMAX,143
BKM00014654,2012-06-28,TMAX,292
BKM00014652,2007-06-02,TMIN,44
MJM00013461,2008-10-19,TMIN,137
MJM00013463,2009-07-19,TMAX,309
MK000013577,2007-09-17,TMIN,68
RIE00100814,2009-11-25,TMIN,12
RIE00100814,2005-12-16,TMAX,72
MJM00013363,2015-07-31,TMIN,152
BKM00014654,2012-06-28,TMIN,105
BKM00014648,2011-06-10,TMIN,162
BKM00014648,2011-06-10,TMAX,276
MJM00013459,2005-03-20,TMIN,57
ALM00013615,2008-07-04,TMAX,325
BKM00014657,2011-10-04,TMIN,185
MJM00013459,2012-02-27,TMAX,36
MJM00013463,2005-09-19,TMIN,180
BKM00014654,2006-11-27,TMAX,78
BKM00014654,2011-10-12,TMAX,177
RIE00100814,2012-06-14,TMAX,263
BKM00014657,2014-07-19,TMAX,302
RIE00100814,2015-08-01,TMAX,323
RIE00100814,2009-02-06,TMIN,16
BKM00014648,2006-07-31,TMAX,356
MJM00013461,2015-02-07,TMAX,132
BKM00014648,2006-09-15,TMIN,174
MJM00013459,2005-11-12,TMAX,177
MJM00013461,2007-12-29,TMIN,16
MJM00013463,2009-07-19,TMIN,223
MJM00013461,2007-12-29,TMAX,124
BKM00014654,2008-09-26,TMAX,116
MK000013577,2009-09-15,TMAX,204
MJM00013463,2008-03-11,TMAX,111
BKM00014652,2005-03-02,TMIN,-167
BKM00014648,2010-07-29,TMIN,154
MJM00013459,2008-11-26,TMAX,76
MJM00013461,2008-01-27,TMIN,53
RIE00100814,2009-02-21,TMAX,29
MKM00013588,2015-11-15,TMAX,155
BKM00014648,2006-07-31,TMIN,243
BKM00014657,2008-10-30,TMIN,192
BKM00014654,2008-09-26,TMIN,80
MK000013577,2013-05-30,TMIN,65
MJM00013463,2006-11-07,TMAX,210
BKM00014657,2012-09-21,TMAX,212
MJM00013463,2006-04-19,TMAX,184
ALM00013615,2015-07-06,TMAX,340
MJM00013461,2014-02-13,TMAX,159
MJM00013463,2006-04-19,TMIN,129
RIE00100814,2005-12-16,TMIN,0
BKM00014648,2014-11-30,TMAX,159
BKM00014648,2015-08-24,TMIN,167
MJM00013459,2006-06-29,TMIN,200
MJM00013463,2009-03-13,TMIN,28
BKM00014648,2014-11-30,TMIN,132
BKM00014652,2012-09-30,TMIN,130
RIE00100814,2013-07-21,TMIN,168
MJM00013463,2012-08-24,TMAX,404
MK000013577,2010-12-06,TMAX,49
MJM00013363,2007-01-28,TMAX,53
MJM00013463,2012-08-24,TMIN,242
RIE00100814,2013-07-21,TMAX,298
BKM00014652,2010-07-31,TMAX,100
MJM00013463,2006-03-09,TMAX,61
RIE00100814,2011-12-11,TMIN,50
MJM00013459,2012-07-21,TMAX,335
MJM00013363,2007-01-26,TMAX,68
MJM00013363,2006-11-24,TMAX,106
ALM00013615,2015-07-06,TMIN,175
MJM00013463,2008-03-11,TMIN,72
MJM00013461,2015-08-19,TMIN,206
BKM00014648,2005-01-17,TMAX,90
MJM00013459,2008-06-30,TMAX,309
MK000013577,2013-11-19,TMAX,81
MK000013577,2011-02-24,TMIN,-50
MK000013577,2012-09-04,TMAX,262
MK000013577,2015-01-16,TMIN,-35
MJM00013459,2007-10-16,TMIN,13
BKM00014657,2014-10-29,TMIN,115
MK000013577,2015-01-16,TMAX,108
BKM00014648,2008-02-01,TMIN,54
MK000013577,2010-12-03,TMIN,51
BKM00014652,2012-10-19,TMAX,134
MJM00013459,2011-05-02,TMAX,175
MJM00013461,2012-02-19,TMIN,31
BKM00014657,2011-12-18,TMIN,30
RIE00100814,2006-03-11,TMAX,137
MJM00013363,2007-09-03,TMIN,84
MJM00013463,2007-01-30,TMIN,5
MK000013577,2010-12-03,TMAX,118
BKM00014648,2015-09-23,TMIN,137
BKM00014648,2013-12-15,TMAX,125
MJM00013463,2014-04-11,TMAX,201
BKM00014648,2009-05-14,TMAX,302
BKM00014654,2009-05-31,TMAX,188
MJM00013461,2012-02-19,TMAX,111
RIE00100814,2012-12-06,TMAX,41
MJM00013459,2011-05-02,TMIN,101
ALM00013615,2014-07-19,TMAX,330
MK000013577,2011-09-21,TMIN,66
BKM00014648,2007-08-29,TMAX,366
MJM00013463,2009-07-03,TMIN,208
MJM00013463,2013-12-01,TMIN,63
MJM00013463,2005-12-21,TMIN,-12
MJM00013363,2011-09-21,TMAX,158
MK000013577,2012-03-16,TMIN,-35
RIE00100814,2015-12-18,TMAX,49
MK000013577,2008-02-03,TMIN,12
ALM00013615,2015-01-14,TMAX,156
BKM00014654,2013-08-26,TMIN,164
ALM00013615,2014-10-14,TMAX,273
BKM00014654,2012-07-25,TMAX,265
BKM00014648,2012-08-07,TMIN,234
MJM00013463,2006-09-25,TMAX,286
MJM00013363,2012-11-08,TMIN,-24
BKM00014648,2013-12-15,TMIN,62
RIE00100814,2005-10-25,TMAX,246
MJM00013363,2007-09-03,TMAX,243
BKM00014648,2010-02-20,TMAX,162
MJM00013461,2008-06-12,TMIN,182
RIE00100814,2015-10-04,TMIN,112
ALM00013615,2012-04-13,TMIN,70
ALM00013615,2014-11-15,TMAX,211
RIE00100814,2015-06-29,TMAX,263
MJM00013459,2010-06-14,TMIN,169
MJM00013363,2011-06-14,TMAX,233
MJM00013363,2007-03-14,TMAX,132
MJM00013463,2013-12-01,TMAX,132
BKM00014654,2006-01-06,TMIN,-12
MK000013577,2013-06-05,TMIN,74
BKM00014654,2015-12-19,TMIN,-36
BKM00014657,2010-12-06,TMIN,84
RIE00100814,2007-10-22,TMAX,118
BKM00014652,2011-10-10,TMIN,-50
MJM00013363,2014-03-15,TMIN,-31
MJM00013363,2009-01-17,TMAX,46
BKM00014654,2012-04-23,TMIN,93
MJM00013363,2011-12-10,TMAX,72
MJM00013459,2013-06-05,TMAX,187
RIE00100814,2014-04-07,TMAX,186
BKM00014648,2005-07-22,TMIN,206
MJM00013459,2014-08-10,TMIN,163
BKM00014648,2009-05-14,TMIN,144
BKM00014652,2008-09-18,TMIN,-49
MJM00013461,2015-06-02,TMIN,152
MJM00013363,2009-08-01,TMAX,314
MK000013577,2014-11-11,TMIN,39
MJM00013459,2012-03-18,TMIN,3
MK000013577,2014-10-09,TMIN,57
MK000013577,2012-11-09,TMIN,-15
RIE00100814,2015-09-07,TMAX,227
MJM00013461,2015-10-27,TMIN,115
BKM00014654,2008-11-26,TMAX,12
ALM00013615,2013-04-11,TMIN,76
MJM00013363,2005-06-30,TMIN,124
BKM00014648,2008-12-27,TMAX,45
RIE00100814,2011-09-21,TMIN,158
MJM00013463,2007-01-30,TMAX,163
ALM00013615,2013-04-22,TMAX,202
BKM00014648,2014-11-01,TMIN,99
MJM00013461,2010-04-25,TMIN,147
MJM00013363,2012-09-19,TMIN,102
MJM00013463,2009-12-05,TMAX,171
BKM00014654,2015-12-19,TMAX,35
MJM00013463,2012-12-31,TMIN,2
BKM00014652,2007-05-08,TMIN,10
RIE00100814,2011-05-12,TMAX,223
MK000013577,2007-11-18,TMIN,-28
ALM00013615,2012-11-28,TMAX,203
MJM00013463,2009-04-18,TMAX,226
BKM00014654,2006-01-06,TMAX,4
BKM00014654,2007-10-13,TMAX,124
MJM00013461,2010-04-25,TMAX,229
ALM00013615,2015-01-14,TMIN,-45
MJM00013463,2007-09-10,TMAX,296
BKM00014652,2012-05-22,TMIN,-6
RIE00100814,2014-06-23,TMAX,310
MJM00013363,2005-09-20,TMAX,170
ALM00013615,2013-04-21,TMAX,226
RIE00100814,2014-06-23,TMIN,136
ALM00013615,2013-04-21,TMIN,71
RIE00100814,2007-10-22,TMIN,46
BKM00014654,2012-04-23,TMAX,189
BKM00014648,2015-02-17,TMAX,122
BKM00014654,2013-11-07,TMAX,176
BKM00014648,2010-05-23,TMAX,267
BKM00014652,2011-10-10,TMAX,-37
BKM00014648,2012-08-07,TMAX,418
MJM00013463,2013-04-19,TMAX,237
MK000013577,2012-03-16,TMAX,90
MJM00013459,2007-01-08,TMAX,31
MJM00013363,2014-03-15,TMAX,194
MJM00013463,2007-11-22,TMIN,37
BKM00014648,2007-12-15,TMAX,19
BKM00014648,2013-05-24,TMAX,195
MK000013577,2012-01-13,TMIN,-77
BKM00014652,2013-08-28,TMAX,97
BKM00014648,2014-04-07,TMIN,148
MJM00013459,2006-09-08,TMAX,290
BKM00014648,2009-02-15,TMAX,70
MJM00013363,2014-03-20,TMIN,2
ALM00013615,2012-04-13,TMAX,156
MK000013577,2015-11-30,TMIN,-53
MJM00013461,2015-10-08,TMIN,164
MJM00013459,2006-05-01,TMIN,82
MK000013577,2015-11-30,TMAX,57
MJM00013459,2006-05-01,TMAX,120
BKM00014657,2013-07-12,TMAX,293
MJM00013363,2010-07-23,TMIN,144
MJM00013459,2014-06-03,TMIN,69
RIE00100814,2006-01-31,TMAX,14
RIE00100814,2006-03-11,TMIN,40
MJM00013459,2013-02-18,TMIN,5
BKM00014648,2008-02-01,TMAX,121
BKM00014648,2006-10-10,TMAX,247
MJM00013459,2010-06-14,TMAX,273
BKM00014652,2007-11-09,TMAX,-19
MJM00013459,2010-11-28,TMIN,34
MJM00013461,2012-10-12,TMAX,226
MJM00013363,2012-11-08,TMAX,115
RIE00100814,2006-08-20,TMAX,381
MJM00013461,2011-09-08,TMIN,213
BKM00014657,2015-03-15,TMIN,67
MJM00013463,2006-09-03,TMIN,145
MJM00013459,2014-12-24,TMAX,108
BKM00014654,2007-06-04,TMAX,230
BKM00014648,2011-08-11,TMAX,285
MJM00013463,2009-04-18,TMIN,13
MJM00013459,2014-08-10,TMAX,295
MK000013577,2011-02-08,TMIN,-10
MJM00013461,2008-06-12,TMAX,257
BKM00014652,2009-08-30,TMAX,99
MJM00013461,2015-12-19,TMIN,67
MK000013577,2009-07-05,TMIN,108
BKM00014652,2012-10-19,TMIN,85
BKM00014657,2009-05-04,TMIN,129
BKM00014648,2008-05-31,TMIN,154
BKM00014652,2012-05-22,TMAX,62
MJM00013459,2007-01-08,TMIN,-19
MJM00013459,2009-05-29,TMAX,185
MJM00013459,2008-05-19,TMAX,247
RIE00100814,2005-10-25,TMIN,71
MK000013577,2009-07-05,TMAX,206
MJM00013363,2011-06-15,TMIN,90
MK000013577,2008-02-03,TMAX,66
BKM00014648,2008-03-31,TMAX,235
MJM00013463,2012-06-20,TMAX,372
MJM00013363,2011-06-15,TMAX,238
MJM00013463,2009-07-09,TMAX,301
MJM00013459,2005-09-18,TMAX,170
BKM00014648,2009-03-03,TMAX,119
MJM00013459,2006-07-29,TMAX,319
BKM00014648,2009-03-03,TMIN,83
MK000013577,2011-02-08,TMAX,147
BKM00014648,2007-06-25,TMIN,198
BKM00014654,2007-06-04,TMIN,130
BKM00014652,2014-04-10,TMIN,-62
MJM00013459,2012-05-22,TMAX,133
BKM00014648,2005-07-22,TMAX,349
RIE00100814,2015-03-04,TMIN,-23
BKM00014648,2015-06-06,TMIN,230
MJM00013461,2010-07-21,TMAX,307
MJM00013463,2005-08-24,TMIN,160
MJM00013461,2010-07-21,TMIN,220
MJM00013463,2011-02-21,TMAX,96
MJM00013463,2013-01-03,TMAX,157
MJM00013363,2015-03-21,TMIN,-76
RIE00100814,2015-03-04,TMAX,144
MJM00013463,2005-08-24,TMAX,274
BKM00014654,2006-08-12,TMIN,132
MJM00013363,2012-11-02,TMAX,160
MJM00013463,2005-09-28,TMIN,142
BKM00014654,2006-08-12,TMAX,244
MK000013577,2013-01-03,TMAX,66
MJM00013463,2007-11-22,TMAX,163
MJM00013463,2005-09-28,TMAX,272
MJM00013461,2007-06-21,TMAX,320
BKM00014654,2007-09-03,TMIN,85
MJM00013459,2006-07-29,TMIN,176
BKM00014652,2014-04-10,TMAX,-39
BKM00014648,2006-10-10,TMIN,172
BKM00014657,2015-06-10,TMIN,210
MJM00013463,2014-09-17,TMAX,280
BKM00014657,2011-10-02,TMIN,187
MJM00013463,2012-06-20,TMIN,252
MJM00013461,2014-05-07,TMIN,104
MJM00013463,2006-09-25,TMIN,134
MJM00013363,2007-02-12,TMIN,18
MJM00013363,2007-02-12,TMAX,147
MJM00013461,2009-07-05,TMAX,298
MJM00013463,2006-09-03,TMAX,316
BKM00014648,2012-09-20,TMIN,124
BKM00014648,2008-03-31,TMIN,56
MJM00013463,2014-09-17,TMIN,170
BKM00014657,2014-02-18,TMAX,184
MJM00013461,2009-07-05,TMIN,204
MJM00013463,2015-05-09,TMIN,177
MK000013577,2013-06-15,TMIN,98
MJM00013459,2012-03-18,TMAX,153
BKM00014654,2011-11-16,TMAX,78
MJM00013463,2006-03-18,TMIN,53
MJM00013363,2014-05-06,TMIN,-12
MJM00013363,2008-09-28,TMIN,67
BKM00014654,2014-10-31,TMIN,47
MJM00013363,2008-11-24,TMIN,-180
BKM00014657,2013-12-01,TMAX,129
BKM00014648,2009-11-17,TMAX,193
MJM00013363,2008-09-28,TMAX,108
BKM00014654,2008-10-11,TMIN,57
BKM00014648,2008-03-30,TMAX,228
MJM00013463,2008-07-25,TMAX,257
BKM00014648,2010-08-01,TMIN,169
MK000013577,2009-06-05,TMAX,187
RIE00100814,2006-07-26,TMIN,184
BKM00014652,2006-03-17,TMIN,-98
ALM00013615,2013-04-22,TMIN,80
RIE00100814,2010-06-24,TMAX,232
BKM00014652,2015-08-03,TMIN,107
BKM00014654,2008-10-11,TMAX,187
MJM00013363,2011-06-14,TMIN,93
MJM00013461,2007-12-22,TMIN,30
MJM00013463,2011-07-01,TMIN,200
RIE00100814,2012-10-02,TMAX,331
BKM00014654,2014-03-20,TMAX,167
BKM00014652,2006-03-17,TMAX,-44
RIE00100814,2008-06-07,TMIN,153
RIE00100814,2006-07-26,TMAX,332
BKM00014654,2014-10-31,TMAX,74
BKM00014654,2006-06-17,TMAX,295
MJM00013459,2014-12-24,TMIN,-12
BKM00014648,2007-03-21,TMAX,75
BKM00014652,2014-02-12,TMAX,-1
BKM00014654,2013-11-22,TMAX,107
BKM00014654,2013-11-22,TMIN,51
MJM00013463,2006-03-18,TMAX,152
MJM00013461,2012-04-20,TMAX,181
BKM00014657,2009-08-30,TMIN,212
MJM00013463,2013-04-19,TMIN,151
MJM00013463,2007-03-23,TMIN,63
RIE00100814,2010-02-23,TMAX,134
BKM00014648,2013-07-12,TMIN,203
MJM00013459,2014-05-15,TMAX,108
RIE00100814,2013-06-04,TMAX,213
MJM00013459,2012-08-06,TMAX,357
BKM00014654,2007-08-26,TMIN,214
MJM00013363,2009-12-08,TMAX,87
MJM00013463,2012-10-15,TMAX,225
BKM00014648,2007-03-21,TMIN,38
BKM00014654,2006-06-17,TMIN,140
BKM00014657,2015-11-07,TMAX,195
RIE00100814,2006-09-29,TMIN,144
MK000013577,2009-06-05,TMIN,64
BKM00014657,2015-11-07,TMIN,107
BKM00014654,2011-09-16,TMIN,132
MJM00013459,2008-09-25,TMIN,66
BKM00014648,2010-07-04,TMAX,339
MJM00013363,2005-08-23,TMIN,114
MK000013577,2014-10-09,TMAX,194
MJM00013463,2010-07-07,TMAX,321
MJM00013363,2005-08-23,TMAX,215
MJM00013459,2010-02-11,TMAX,64
MJM00013459,2010-02-11,TMIN,7
MJM00013461,2015-11-21,TMIN,172
MJM00013363,2012-08-11,TMIN,154
BKM00014652,2008-03-31,TMAX,12
MJM00013459,2012-12-15,TMIN,1
MJM00013459,2011-11-12,TMAX,111
MJM00013459,2013-02-18,TMAX,26
BKM00014648,2009-11-17,TMIN,76
MK000013577,2013-04-04,TMAX,94
BKM00014652,2008-03-31,TMIN,-29
MJM00013461,2006-05-12,TMIN,104
BKM00014648,2007-08-29,TMIN,196
MJM00013459,2007-07-02,TMIN,129
RIE00100814,2007-05-09,TMAX,257
BKM00014654,2013-12-24,TMAX,-8
MK000013577,2012-01-13,TMAX,17
BKM00014654,2011-09-16,TMAX,319
MJM00013461,2006-05-12,TMAX,223
BKM00014654,2013-07-24,TMAX,318
ALM00013615,2007-09-24,TMAX,264
RIE00100814,2015-10-01,TMAX,211
BKM00014654,2014-08-31,TMIN,146
ALM00013615,2014-03-07,TMAX,181
RIE00100814,2013-06-04,TMIN,129
MJM00013363,2008-09-06,TMIN,95
RIE00100814,2007-05-09,TMIN,93
BKM00014648,2008-03-30,TMIN,120
MJM00013459,2012-12-15,TMAX,44
MJM00013363,2012-08-11,TMAX,235
RIE00100814,2006-02-17,TMAX,156
MJM00013461,2013-03-29,TMAX,181
BKM00014654,2014-03-20,TMIN,8
BKM00014652,2005-04-01,TMAX,-36
MJM00013459,2008-09-25,TMAX,160
BKM00014657,2013-01-26,TMAX,107
MJM00013363,2008-11-24,TMAX,85
RIE00100814,2006-02-17,TMIN,40
MK000013577,2011-01-22,TMIN,-36
MJM00013459,2015-06-07,TMIN,130
MK000013577,2010-05-29,TMIN,80
MJM00013363,2009-12-08,TMIN,18
RIE00100814,2012-02-26,TMAX,69
MJM00013461,2006-03-08,TMAX,93
BKM00014648,2010-05-24,TMAX,278
BKM00014652,2011-09-21,TMAX,62
BKM00014654,2008-12-12,TMIN,69
MK000013577,2013-04-04,TMIN,20
MJM00013459,2007-07-02,TMAX,287
MJM00013459,2007-09-18,TMIN,115
MJM00013463,2006-08-26,TMAX,270
RIE00100814,2006-09-29,TMAX,237
MJM00013461,2007-08-15,TMAX,304
MJM00013363,2005-06-30,TMAX,312
MJM00013463,2006-11-30,TMIN,20
MK000013577,2012-03-27,TMIN,-29
MJM00013461,2006-09-04,TMIN,176
BKM00014648,2010-05-23,TMIN,138
BKM00014648,2010-08-25,TMAX,375
BKM00014652,2008-10-27,TMAX,57
BKM00014652,2015-09-27,TMIN,16
BKM00014654,2008-11-26,TMIN,-44
BKM00014648,2014-12-13,TMIN,18
BKM00014654,2005-03-29,TMAX,166
RIE00100814,2007-11-24,TMIN,20
MK000013577,2007-07-15,TMAX,273
BKM00014657,2014-01-14,TMIN,80
BKM00014648,2005-08-25,TMAX,281
MJM00013459,2012-04-12,TMIN,62
BKM00014654,2009-05-14,TMAX,282
BKM00014654,2009-05-14,TMIN,104
MJM00013463,2011-10-08,TMAX,208
BKM00014654,2015-04-05,TMAX,50
BKM00014648,2013-07-12,TMAX,300
RIE00100814,2007-11-24,TMAX,156
RIE00100814,2015-09-07,TMIN,132
MK000013577,2014-11-11,TMAX,172
BKM00014652,2010-06-11,TMAX,200
MJM00013463,2013-10-29,TMIN,103
MJM00013363,2009-01-17,TMIN,-61
BKM00014654,2011-11-16,TMIN,-35
MJM00013459,2006-04-24,TMIN,83
BKM00014648,2006-06-24,TMAX,340
MJM00013461,2009-07-03,TMAX,294
BKM00014648,2005-10-30,TMAX,214
BKM00014654,2007-10-13,TMIN,80
BKM00014648,2010-08-25,TMIN,200
RIE00100814,2005-03-17,TMIN,12
BKM00014648,2006-06-24,TMIN,242
BKM00014648,2009-08-09,TMAX,312
BKM00014648,2005-10-30,TMIN,92
MJM00013459,2007-02-09,TMIN,56
MJM00013459,2012-05-22,TMIN,87
RIE00100814,2008-02-03,TMIN,39
ALM00013615,2013-04-11,TMAX,210
MJM00013463,2008-11-11,TMAX,188
MJM00013459,2006-04-24,TMAX,234
BKM00014648,2014-12-13,TMAX,122
BKM00014654,2013-11-07,TMIN,37
MJM00013461,2008-06-30,TMAX,308
BKM00014654,2007-08-26,TMAX,296
BKM00014654,2009-01-11,TMIN,-120
RIE00100814,2008-02-03,TMAX,136
MJM00013463,2013-10-29,TMAX,248
BKM00014648,2005-08-25,TMIN,158
BKM00014657,2013-12-01,TMIN,86
MJM00013461,2014-05-07,TMAX,219
BKM00014652,2010-06-11,TMIN,138
MK000013577,2012-11-09,TMAX,95
BKM00014648,2010-08-01,TMAX,325
MK000013577,2008-04-16,TMIN,0
ALM00013615,2015-01-30,TMIN,48
BKM00014648,2008-12-27,TMIN,14
MJM00013363,2013-10-05,TMAX,208
BKM00014648,2008-11-24,TMIN,-49
BKM00014654,2009-01-11,TMAX,-52
MJM00013461,2009-07-03,TMIN,205
BKM00014652,2014-09-15,TMAX,61
MJM00013463,2013-07-29,TMIN,251
MJM00013363,2013-10-05,TMIN,-44
BKM00014652,2005-02-04,TMAX,-143
MJM00013461,2010-12-15,TMAX,47
RIE00100814,2013-01-11,TMIN,13
MJM00013463,2013-07-29,TMAX,392
BKM00014652,2012-07-21,TMAX,212
BKM00014652,2010-12-06,TMIN,-71
MJM00013463,2006-08-26,TMIN,184
ALM00013615,2014-03-07,TMIN,28
MJM00013461,2012-04-20,TMIN,108
MK000013577,2011-12-01,TMAX,117
BKM00014648,2010-05-24,TMIN,138
BKM00014652,2015-02-06,TMAX,-23
MJM00013461,2010-12-15,TMIN,-11
ALM00013615,2012-11-28,TMIN,112
BKM00014657,2012-09-15,TMAX,272
MJM00013463,2009-01-30,TMAX,111
BKM00014652,2005-02-04,TMIN,-168
MJM00013463,2006-11-30,TMAX,154
MK000013577,2008-04-16,TMAX,45
MJM00013363,2014-05-06,TMAX,205
ALM00013615,2014-04-17,TMAX,152
MK000013577,2007-07-15,TMIN,95
MK000013577,2010-08-01,TMAX,247
MJM00013459,2012-04-12,TMAX,123
MJM00013463,2014-04-11,TMIN,99
MJM00013459,2009-04-16,TMIN,41
MJM00013463,2011-07-01,TMAX,313
MJM00013459,2009-04-16,TMAX,192
MK000013577,2009-11-19,TMAX,156
RIE00100814,2015-11-02,TMAX,140
BKM00014654,2007-07-21,TMIN,182
BKM00014648,2013-02-16,TMAX,124
BKM00014648,2013-02-16,TMIN,58
MJM00013459,2011-02-08,TMAX,189
BKM00014648,2012-09-20,TMAX,195
MJM00013459,2013-06-05,TMIN,114
MJM00013463,2009-01-30,TMIN,59
MJM00013363,2007-08-07,TMAX,249
MK000013577,2012-03-27,TMAX,126
MJM00013461,2009-01-13,TMIN,44
MK000013577,2009-11-19,TMIN,42
MJM00013363,2009-01-12,TMAX,-46
MJM00013463,2005-04-11,TMAX,246
ALM00013615,2006-10-06,TMAX,230
MJM00013463,2007-02-16,TMIN,76
MJM00013463,2007-02-16,TMAX,128
BKM00014657,2008-10-08,TMIN,130
BKM00014654,2010-01-23,TMIN,-51
BKM00014652,2006-04-19,TMAX,26
BKM00014652,2013-12-29,TMAX,0
MJM00013459,2014-02-08,TMIN,45
BKM00014654,2013-10-19,TMIN,39
BKM00014654,2014-07-14,TMIN,109
BKM00014652,2008-12-28,TMIN,-133
BKM00014654,2008-06-20,TMAX,272
ALM00013615,2007-03-17,TMAX,188
MJM00013463,2008-11-25,TMIN,36
MK000013577,2010-02-17,TMAX,57
BKM00014654,2006-07-23,TMAX,310
BKM00014654,2006-07-23,TMIN,160
MJM00013463,2008-09-29,TMIN,114
MK000013577,2006-08-22,TMIN,116
BKM00014652,2007-02-11,TMAX,-5
MK000013577,2010-02-17,TMIN,7
MJM00013363,2010-03-20,TMAX,180
RIE00100814,2007-07-03,TMIN,194
BKM00014654,2010-07-10,TMIN,115
BKM00014652,2014-03-16,TMAX,24
ALM00013615,2008-05-28,TMAX,320
BKM00014652,2014-06-17,TMAX,84
MJM00013461,2005-04-18,TMIN,82
MJM00013459,2006-11-06,TMIN,19
MJM00013461,2011-07-30,TMIN,175
MJM00013363,2006-04-28,TMIN,94
BKM00014652,2008-12-28,TMAX,-92
MJM00013363,2015-06-29,TMIN,137
RIE00100814,2007-07-03,TMAX,354
BKM00014654,2013-06-24,TMAX,293
MJM00013463,2011-02-13,TMAX,129
BKM00014648,2014-03-09,TMIN,109
MJM00013459,2012-07-21,TMIN,155
BKM00014648,2014-04-21,TMAX,164
MJM00013363,2008-09-07,TMIN,118
MJM00013363,2010-08-10,TMAX,265
